LOCATION,SUBJECT,TIME,Value,CO2
THA,POULTRY,2012,7.350352040590709,45.10443297635207
THA,POULTRY,2013,10.189259969781801,62.52500436002468
THA,POULTRY,2014,10.3428559278277,63.46752501166997
THA,POULTRY,2015,10.3073366200035,63.24956562274875
THA,POULTRY,2016,9.91744123442091,60.857025756673764
THA,POULTRY,2017,10.020373774008599,61.48865724959821
THA,POULTRY,2018,10.0226457124907,61.50259869028384
THA,POULTRY,2019,10.0363100534275,61.58644805512329
THA,POULTRY,2020,10.0457604699448,61.64443924738855
THA,POULTRY,2021,10.054908377098,61.70057413219227
THA,POULTRY,2022,10.0825608663796,61.87025986187482
THA,POULTRY,2023,10.107755836717802,62.02486536167742
THA,POULTRY,2024,10.137211533497302,62.20561622827889
THA,POULTRY,2025,10.1670237761184,62.38855498981745
THA,POULTRY,2026,10.1962209748552,62.56771961842963
THA,SHEEP,1990,0.0155524238629322,0.42415701444360543
THA,SHEEP,1991,0.0153776336163459,0.4193900077185245
THA,SHEEP,1992,0.0304700859065985,0.8310023429072316
THA,SHEEP,1993,0.0151104946334563,0.41210439909426266
THA,SHEEP,1994,0.0149856691024623,0.40870006643078993
THA,SHEEP,1995,0.014848288456350002,0.4049533215368182
THA,SHEEP,1996,0.0146963140308382,0.4008085644774054
THA,SHEEP,1997,0.0145346580573042,0.3963997651992054
THA,SHEEP,1998,0.0143671194105171,0.3918305293777391
THA,SHEEP,1999,0.0141995121822133,0.38725942315127176
THA,SHEEP,2000,0.0140365831638841,0.3828159044695663
THA,SHEEP,2001,0.0138768058179139,0.3784583404885609
THA,SHEEP,2002,0.0137206998741905,0.37420090565974085
THA,SHEEP,2003,0.0135766327636547,0.37027180264512816
THA,SHEEP,2004,0.0269094551875008,0.7338942323863853
THA,SHEEP,2005,0.0400826126940116,1.0931621643821345
THA,SHEEP,2006,0.0265963515548061,0.7253550424038027
THA,SHEEP,2007,0.0397868569844848,1.0850960995768582
THA,SHEEP,2008,0.0397271706459548,1.0834682903442219
THA,SHEEP,2009,0.0396704944686708,1.0819225764182945
THA,SHEEP,2010,0.0395849458450951,1.0795894321389572
THA,SHEEP,2011,0.0394601374886851,1.07618556787323
THA,SHEEP,2012,0.0393066954042284,1.0720007837516836
THA,SHEEP,2013,0.0391392797957404,1.0674349035201929
THA,SHEEP,2014,0.0389806098043912,1.0631075401197598
THA,SHEEP,2015,0.0388467460552895,1.0594567105988044
THA,SHEEP,2016,0.0516533397626089,1.4087274480711516
THA,SHEEP,2017,0.0517749644813918,1.4120444858561398
THA,SHEEP,2018,0.0523503744667224,1.4277374854560654
THA,SHEEP,2019,0.0525820566537197,1.4340560905559916
THA,SHEEP,2020,0.052747241152966,1.438561122353618
THA,SHEEP,2021,0.0530526945018718,1.4468916682328672
THA,SHEEP,2022,0.0533625104361283,1.45534119371259
THA,SHEEP,2023,0.053663845998516986,1.4635594363231903
THA,SHEEP,2024,0.0539207479344033,1.4705658527564536
THA,SHEEP,2025,0.0541736525980481,1.477463252674039
THA,SHEEP,2026,0.0544977258526741,1.486301614163839
UKR,BEEF,1992,20.7623326775029,1370.3139567151916
UKR,BEEF,1993,17.5761988355817,1160.0291231483923
UKR,BEEF,1994,15.891406437459302,1048.8328248723142
UKR,BEEF,1995,13.5146118991956,891.9643853469097
UKR,BEEF,1996,11.049806920518401,729.2872567542145
UKR,BEEF,1997,10.9408840936992,722.0983501841473
UKR,BEEF,1998,9.60020686663506,633.6136531979141
UKR,BEEF,1999,9.22009501007076,608.5262706646703
UKR,BEEF,2000,9.032485972772893,596.144074203011
UKR,BEEF,2001,7.70841811420299,508.7555955373974
UKR,BEEF,2002,8.536112999092719,563.3834579401196
UKR,BEEF,2003,8.50427329731879,561.2820376230402
UKR,BEEF,2004,8.006007582472169,528.3965004431632
UKR,BEEF,2005,8.27219650858174,545.9649695663949
UKR,BEEF,2006,8.88120092760165,586.1592612217089
UKR,BEEF,2007,8.0217603763957,529.4361848421163
UKR,BEEF,2008,7.61919576749004,502.8669206543427
UKR,BEEF,2009,6.84257346220471,451.60984850551085
UKR,BEEF,2010,6.44065940084342,425.0835204556658
UKR,BEEF,2011,6.1260807222178615,404.3213276663789
UKR,BEEF,2012,5.96205423880653,393.495579761231
UKR,BEEF,2013,6.493936372708111,428.5998005987353
UKR,BEEF,2014,6.424087550691628,423.98977834564755
UKR,BEEF,2015,5.54393473461396,365.8996924845214
UKR,BEEF,2016,5.4432141002774905,359.2521306183144
UKR,BEEF,2017,5.804428820037991,383.0923021225075
UKR,BEEF,2018,5.68408470367108,375.1495904422913
UKR,BEEF,2019,5.75335628891668,379.7215150685009
UKR,BEEF,2020,5.846685819059862,385.8812640579509
UKR,BEEF,2021,5.95831469063671,393.24876958202293
UKR,BEEF,2022,6.091439282841929,402.03499266756734
UKR,BEEF,2023,6.23017781103207,411.1917355281167
UKR,BEEF,2024,6.37947623852988,421.04543174297214
UKR,BEEF,2025,6.503121314544718,429.2060067599515
UKR,BEEF,2026,6.597882546244612,435.46024805214444
UKR,PIG,1992,17.754191442192898,138.84688179150857
UKR,PIG,1993,15.3511559347787,120.05391179762829
UKR,PIG,1994,13.139350965423,102.7564626783081
UKR,PIG,1995,12.357397424646699,96.64118498762161
UKR,PIG,1996,12.158154644612699,95.0830042719711
UKR,PIG,1997,10.9145349475512,85.35726048725938
UKR,PIG,1998,10.634540041945302,83.16755673829019
UKR,PIG,1999,10.1152735467628,79.10662645545267
UKR,PIG,2000,11.0248435418751,86.2199302633822
UKR,PIG,2001,9.55810727286351,74.74930046726591
UKR,PIG,2002,9.80483664347842,76.67885067335688
UKR,PIG,2003,10.8721628120909,85.02588865865961
UKR,PIG,2004,9.91403886213264,77.53286802437066
UKR,PIG,2005,9.067575361718939,70.91308936728915
UKR,PIG,2006,9.812329257299359,76.73744675580268
UKR,PIG,2007,11.974261176409499,93.64486304627941
UKR,PIG,2008,13.556823948998499,106.021315498578
UKR,PIG,2009,11.6921601258196,91.43868816346098
UKR,PIG,2010,13.088997206856899,102.36267046388087
UKR,PIG,2011,13.755316068164401,107.5736256612857
UKR,PIG,2012,16.0922507637365,125.84965340870855
UKR,PIG,2013,16.1473842366724,126.28082544064314
UKR,PIG,2014,13.761902116549098,107.62513193711474
UKR,PIG,2015,12.3028500955743,96.2145969012862
UKR,PIG,2016,12.4102592372733,97.0545914709835
UKR,PIG,2017,12.313456182509501,96.2975419401384
UKR,PIG,2018,12.5375564370135,98.05012085356711
UKR,PIG,2019,12.8031785685237,100.12742213845458
UKR,PIG,2020,13.0647960032094,102.17340464048377
UKR,PIG,2021,13.313463692081099,104.1181134893522
UKR,PIG,2022,13.5629652559093,106.06934366800863
UKR,PIG,2023,13.841177087816801,108.24510286625959
UKR,PIG,2024,14.1217372125224,110.4392269184444
UKR,PIG,2025,14.40346516495,112.64248398230129
UKR,PIG,2026,14.7230707597346,115.14196363382187
UKR,POULTRY,1992,8.55749533071625,52.51190316575881
UKR,POULTRY,1993,6.25417464009502,38.377889836946714
UKR,POULTRY,1994,4.5678244560772905,28.02983188956519
UKR,POULTRY,1995,4.06993117919565,24.974577690518757
UKR,POULTRY,1996,5.3856667822681,33.04840980028152
UKR,POULTRY,1997,4.25099557853343,26.085654686455136
UKR,POULTRY,1998,4.46599931769455,27.404995813125648
UKR,POULTRY,1999,5.223094386657371,32.05080646357932
UKR,POULTRY,2000,3.93548060190041,24.149540057116152
UKR,POULTRY,2001,5.59212201324672,34.31529417219578
UKR,POULTRY,2002,6.780446705150171,41.607286599785134
UKR,POULTRY,2003,7.76354456595044,47.63993256378679
UKR,POULTRY,2004,12.324116628412002,75.62526112889182
UKR,POULTRY,2005,12.0730047519719,74.08434734164575
UKR,POULTRY,2006,14.1170236923776,86.62719083958982
UKR,POULTRY,2007,15.830760315854098,97.14330193819559
UKR,POULTRY,2008,20.112764966386003,123.41923956645955
UKR,POULTRY,2009,20.6027792281638,126.42614526373241
UKR,POULTRY,2010,20.8011391642478,127.64335396242969
UKR,POULTRY,2011,19.5629989122139,120.04567514313074
UKR,POULTRY,2012,21.631091826006,132.7362452959459
UKR,POULTRY,2013,21.4324255328382,131.51715667877986
UKR,POULTRY,2014,22.1356591300483,135.8324537525691
UKR,POULTRY,2015,22.439884561223803,137.69929162569153
UKR,POULTRY,2016,22.224627484937,136.3783959302952
UKR,POULTRY,2017,23.1831766993624,142.26040247336016
UKR,POULTRY,2018,23.669710657332395,145.24595176090332
UKR,POULTRY,2019,24.3440695695578,149.38406326774103
UKR,POULTRY,2020,24.6647547493077,151.35190414347906
UKR,POULTRY,2021,24.9634026767964,153.18451642579606
UKR,POULTRY,2022,25.3074280966185,155.29558150197715
UKR,POULTRY,2023,25.648506361911203,157.38856176627328
UKR,POULTRY,2024,26.013493446877302,159.62825524220162
UKR,POULTRY,2025,26.389163561712998,161.93350367414794
UKR,POULTRY,2026,26.744904912320198,164.11646196196483
UKR,SHEEP,1992,0.600225123396931,16.369776092643573
UKR,SHEEP,1993,0.515453953853985,14.05783510510868
UKR,SHEEP,1994,0.7411941570238629,20.214386100650806
UKR,SHEEP,1995,0.67543538718566,18.420965105063452
UKR,SHEEP,1996,0.540309645704392,14.735717610119778
UKR,SHEEP,1997,0.40402024093499495,11.01873384368168
UKR,SHEEP,1998,0.37216660980787897,10.149998449305789
UKR,SHEEP,1999,0.33985888132359604,9.268878581552618
UKR,SHEEP,2000,0.30689527629498603,8.369871171681437
UKR,SHEEP,2001,0.273230717259612,7.451746834353054
UKR,SHEEP,2002,0.312378303489303,8.519408276980991
UKR,SHEEP,2003,0.314988681673407,8.590600409274735
UKR,SHEEP,2004,0.31743936770152004,8.657437300950546
UKR,SHEEP,2005,0.300884853631699,8.205950553591789
UKR,SHEEP,2006,0.283854363787753,7.741482648756898
UKR,SHEEP,2007,0.28541034223294703,7.783918424534917
UKR,SHEEP,2008,0.32501616390547805,8.864077197422127
UKR,SHEEP,2009,0.345619782019524,9.425994055077926
UKR,SHEEP,2010,0.40484144805301503,11.041130401445862
UKR,SHEEP,2011,0.387002945840037,10.554625795637373
UKR,SHEEP,2012,0.388349943016266,10.5913620822618
UKR,SHEEP,2013,0.37019644102175103,10.096266573320483
UKR,SHEEP,2014,0.37153491472696,10.132770401644361
UKR,SHEEP,2015,0.3730164537736239,10.173176012007923
UKR,SHEEP,2016,0.3746831607930821,10.218631657993146
UKR,SHEEP,2017,0.3828764766462871,10.44208572671692
UKR,SHEEP,2018,0.3913244707198461,10.67248556508671
UKR,SHEEP,2019,0.40085088673695296,10.932296911007807
UKR,SHEEP,2020,0.411167187681812,11.213650573140326
UKR,SHEEP,2021,0.4207084392995711,11.473866526351937
UKR,SHEEP,2022,0.43095276967929297,11.753257354889808
UKR,SHEEP,2023,0.44163247566564,12.044522063608362
UKR,SHEEP,2024,0.452614921103828,12.344043302831672
UKR,SHEEP,2025,0.46417121377941,12.659214921256634
UKR,SHEEP,2026,0.4762324391686501,12.988157431872274
URY,BEEF,1990,32.1866021052004,2124.3157389432267
URY,BEEF,1991,54.979965198512105,3628.677703101799
URY,BEEF,1992,55.9139069429126,3690.317858232232
URY,BEEF,1993,44.711405341455404,2950.952752536057
URY,BEEF,1994,63.843078460769604,4213.6431784107945
URY,BEEF,1995,48.1888855467454,3180.466446085197
URY,BEEF,1996,50.6459312943043,3342.6314654240837
URY,BEEF,1997,49.6482737747668,3276.7860691346095
URY,BEEF,1998,49.3297652279831,3255.764505046885
URY,BEEF,1999,50.9772400372282,3364.497842457062
URY,BEEF,2000,54.5880454288157,3602.810998301836
URY,BEEF,2001,37.029136602382295,2443.923015757232
URY,BEEF,2002,44.17372594860821,2915.465912608142
URY,BEEF,2003,35.3616146065118,2333.866564029779
URY,BEEF,2004,36.6414969465419,2418.3387984717656
URY,BEEF,2005,45.675830900195706,3014.604839412917
URY,BEEF,2006,38.4564516300301,2538.125807581987
URY,BEEF,2007,37.308181750131,2462.339995508646
URY,BEEF,2008,41.57178967599071,2743.738118615387
URY,BEEF,2009,30.391702054264893,2005.8523355814832
URY,BEEF,2010,43.56317104323421,2875.169288853458
URY,BEEF,2011,39.697425279344,2620.0300684367044
URY,BEEF,2012,36.269963936115396,2393.817619783616
URY,BEEF,2013,36.9721564450391,2440.1623253725807
URY,BEEF,2014,45.6496818266891,3012.8790005614806
URY,BEEF,2015,44.265717055646704,2921.5373256726825
URY,BEEF,2016,43.08855511066849,2843.8446373041206
URY,BEEF,2017,43.191194110134,2850.618811268844
URY,BEEF,2018,43.1375380520082,2847.0775114325415
URY,BEEF,2019,43.2632300345177,2855.3731822781683
URY,BEEF,2020,43.4590027019156,2868.29417832643
URY,BEEF,2021,43.7285490314783,2886.084236077568
URY,BEEF,2022,44.1263757077357,2912.3407967105563
URY,BEEF,2023,44.429223991335796,2932.3287834281628
URY,BEEF,2024,44.758325348276394,2954.049472986242
URY,BEEF,2025,45.0273301955739,2971.8037929078782
URY,BEEF,2026,45.1791855198533,2981.826244310318
URY,PIG,1990,5.5177026292689,43.151264151974736
URY,PIG,1991,5.4788397375520805,42.84733640906114
URY,PIG,1992,5.686482717086389,44.471210992598685
URY,PIG,1993,6.13562564502731,47.98373901880332
URY,PIG,1994,6.334332833583209,49.537731134432796
URY,PIG,1995,6.04686787748736,47.28960775983705
URY,PIG,1996,6.00362064506595,46.951392224233715
URY,PIG,1997,6.438378360200669,50.35142050926164
URY,PIG,1998,7.34478893603837,57.440016038248785
URY,PIG,1999,8.249428885692529,64.51476436246722
URY,PIG,2000,7.75011742602161,60.60989269068183
URY,PIG,2001,7.736443940837541,60.502959024498715
URY,PIG,2002,6.32856237059653,49.49260315466517
URY,PIG,2003,6.33261567698248,49.52430208922196
URY,PIG,2004,6.57019945248338,51.382329051472595
URY,PIG,2005,6.56721624002815,51.35899880022015
URY,PIG,2006,6.5565108794850895,51.27527739084493
URY,PIG,2007,7.940714125308781,62.100456621004575
URY,PIG,2008,7.914457015127589,61.89511255420294
URY,PIG,2009,7.422474396031832,58.04755617409509
URY,PIG,2010,8.32145471356474,65.07804327274991
URY,PIG,2011,10.137021098118199,79.27670345964232
URY,PIG,2012,11.4815632589976,89.7917126665197
URY,PIG,2013,13.0458894884638,102.0255459995246
URY,PIG,2014,13.001824817518196,101.68093767546281
URY,PIG,2015,13.865454386501696,108.43496379187225
URY,PIG,2016,14.947431382056699,116.89657875711009
URY,PIG,2017,14.921093531321398,116.69060325776991
URY,PIG,2018,14.8538193872295,116.1644849514102
URY,PIG,2019,14.877728958372199,116.35147005906464
URY,PIG,2020,14.9963599309309,117.27922510086987
URY,PIG,2021,15.1058131348937,118.13520528570713
URY,PIG,2022,15.113075791633598,118.1920029858525
URY,PIG,2023,15.1902378867678,118.79545014010716
URY,PIG,2024,15.3212606672823,119.82011547490004
URY,PIG,2025,15.4658536479003,120.95090673357927
URY,PIG,2026,15.5793766053286,121.83871447756982
URY,POULTRY,1990,6.791018620638652,41.67215971755536
URY,POULTRY,1991,7.58608579045673,46.55098098689357
URY,POULTRY,1992,7.8101969982725,47.926208853035796
URY,POULTRY,1993,9.691142044453391,59.46837163641854
URY,POULTRY,1994,9.62018990504748,59.032983508245906
URY,POULTRY,1995,10.369603170419301,63.63165581848207
URY,POULTRY,1996,10.837304959298502,66.50164406842262
URY,POULTRY,1997,11.030232252423598,67.68551609441754
URY,POULTRY,1998,13.8998156208898,85.29432312818741
URY,POULTRY,1999,15.423108070540199,94.64179952376941
URY,POULTRY,2000,15.3677542122822,94.30212812082259
URY,POULTRY,2001,14.547159546874001,89.26666085581773
URY,POULTRY,2002,12.1643022204059,74.6445818070362
URY,POULTRY,2003,8.202932367905131,50.3361758939633
URY,POULTRY,2004,11.383532384705601,69.85349417887528
URY,POULTRY,2005,14.0244947543458,86.05939962894014
URY,POULTRY,2006,15.850905422931001,97.26691964071296
URY,POULTRY,2007,13.174638820271001,80.84437457893569
URY,POULTRY,2008,18.6461264820955,114.41941250376784
URY,POULTRY,2009,17.7949065648455,109.19601755700647
URY,POULTRY,2010,16.4295387934483,100.81762441434185
URY,POULTRY,2011,19.494271342535,119.6239377837375
URY,POULTRY,2012,18.39405313903,112.87259880768408
URY,POULTRY,2013,9.29585647760984,57.042755658060386
URY,POULTRY,2014,11.5805727119596,71.06260527793391
URY,POULTRY,2015,15.8995206247905,97.56524019757806
URY,POULTRY,2016,16.3527454436176,100.34639249492619
URY,POULTRY,2017,16.3333192323379,100.22718619843711
URY,POULTRY,2018,16.3651101642911,100.42226691724083
URY,POULTRY,2019,16.4514986349388,100.95237798712446
URY,POULTRY,2020,16.5117944131356,101.32237480787755
URY,POULTRY,2021,16.5706011326439,101.6832342230421
URY,POULTRY,2022,16.6512376930372,102.178049480001
URY,POULTRY,2023,16.741862001019598,102.7341531880748
URY,POULTRY,2024,16.8327382155634,103.29180268641176
URY,POULTRY,2025,16.927894538345,103.87571648529887
URY,POULTRY,2026,17.0264658483472,104.4805858875851
URY,SHEEP,1990,10.4694870401513,285.53146473139907
URY,SHEEP,1991,14.0483070193643,383.13564598266265
URY,SHEEP,1992,15.0625238464375,410.79610490284085
URY,SHEEP,1993,14.675157953029402,400.2315805371654
URY,SHEEP,1994,14.292853573213401,389.8050974512746
URY,SHEEP,1995,12.0069089341698,327.46115275008543
URY,SHEEP,1996,13.5466311991232,369.45357815790544
URY,SHEEP,1997,11.837322417235,322.8360659245909
URY,SHEEP,1998,10.4248617156674,284.3144104272927
URY,SHEEP,1999,10.3707105991563,282.8375617951718
URY,SHEEP,2000,9.008683503751607,245.69136828413474
URY,SHEEP,2001,11.1087400176129,302.9656368439882
URY,SHEEP,2002,6.61103381543797,180.30092223921736
URY,SHEEP,2003,5.556825152451861,151.54977688505073
URY,SHEEP,2004,5.029932914172259,137.17998856833435
URY,SHEEP,2005,5.82148838859638,158.76786514353762
URY,SHEEP,2006,3.43436284163504,93.66444113550108
URY,SHEEP,2007,2.8984210430323,79.04784662815362
URY,SHEEP,2008,2.88883649722606,78.78644992434708
URY,SHEEP,2009,2.09351841939359,57.09595689255245
URY,SHEEP,2010,4.4333676109305005,120.91002575265
URY,SHEEP,2011,4.93854874010887,134.68769291206007
URY,SHEEP,2012,4.6632810775005495,127.18039302274224
URY,SHEEP,2013,3.35683706135911,91.55010167343026
URY,SHEEP,2014,4.37488351536681,119.31500496454936
URY,SHEEP,2015,6.411096536997241,174.848087372652
URY,SHEEP,2016,6.64330234911976,181.18097315781162
URY,SHEEP,2017,6.59076041726864,179.7480113800538
URY,SHEEP,2018,6.63370377677688,180.91919391209672
URY,SHEEP,2019,6.67121272562924,181.9421652444338
URY,SHEEP,2020,6.70576278334838,182.8844395458649
URY,SHEEP,2021,6.743851294746912,183.92321712946122
URY,SHEEP,2022,6.783832211732942,185.01360577453474
URY,SHEEP,2023,6.82730779761315,186.1993035712677
URY,SHEEP,2024,6.8685022489964815,187.32278860899493
URY,SHEEP,2025,6.91371798936955,188.55594516462406
URY,SHEEP,2026,6.962797849917768,189.8944868159391
VNM,BEEF,1990,1.68304754755929,111.08113813891315
VNM,BEEF,1991,1.65780066260355,109.4148437318343
VNM,BEEF,1992,1.70252752934997,112.36681693709802
VNM,BEEF,1993,1.64969220216544,108.87968534291906
VNM,BEEF,1994,1.666579865632,109.994271131712
VNM,BEEF,1995,1.67555464183158,110.58660636088429
VNM,BEEF,1996,1.6039137065620903,105.85830463309797
VNM,BEEF,1997,1.4820470271079098,97.81510378912205
VNM,BEEF,1998,1.4541906371279498,95.97658205044469
VNM,BEEF,1999,1.5780914061273,104.1540328044018
VNM,BEEF,2000,1.6129924235441595,106.45749995391455
VNM,BEEF,2001,1.68261597600109,111.05265441607195
VNM,BEEF,2002,1.71758192298128,113.3604069167645
VNM,BEEF,2003,1.73554334722091,114.54586091658008
VNM,BEEF,2004,1.8875881908168304,124.58082059391081
VNM,BEEF,2005,2.19467477841267,144.84853537523622
VNM,BEEF,2006,2.3805693761813904,157.11757882797178
VNM,BEEF,2007,3.3216463613690097,219.2286598503547
VNM,BEEF,2008,4.20375071573475,277.44754723849354
VNM,BEEF,2009,4.9708961861436505,328.0791482854809
VNM,BEEF,2010,4.65041161631852,306.92716667702234
VNM,BEEF,2011,6.41052194366667,423.09444828200026
VNM,BEEF,2012,6.6330475654379715,437.7811393189062
VNM,BEEF,2013,8.52605228239607,562.7194506381406
VNM,BEEF,2014,9.94445775277111,656.3342116828933
VNM,BEEF,2015,9.49837127973324,626.8925044623938
VNM,BEEF,2016,9.916966843914187,654.5198116983364
VNM,BEEF,2017,10.0873532579416,665.7653150241457
VNM,BEEF,2018,10.1306862723064,668.6252939722225
VNM,BEEF,2019,10.113848959372302,667.5140313185719
VNM,BEEF,2020,10.1389110415245,669.168128740617
VNM,BEEF,2021,10.2078848036434,673.7203970404645
VNM,BEEF,2022,10.2866387511126,678.9181575734317
VNM,BEEF,2023,10.3384715019611,682.3391191294327
VNM,BEEF,2024,10.3768717978542,684.8735386583772
VNM,BEEF,2025,10.447376225646,689.5268308926361
VNM,BEEF,2026,10.565354248139199,697.3133803771872
VNM,PIG,1990,8.15339776219183,63.76375172996175
VNM,PIG,1991,7.73611602710009,60.50039457091096
VNM,PIG,1992,8.86045375803077,69.29329221024064
VNM,PIG,1993,9.22339189120466,72.13165453378004
VNM,PIG,1994,9.97107158244599,77.97889314476993
VNM,PIG,1995,10.3828535972163,81.19923967053774
VNM,PIG,1996,10.6926707559265,83.62216873224571
VNM,PIG,1997,10.9658570188676,85.75862540396457
VNM,PIG,1998,11.541507074236,90.26050404210204
VNM,PIG,1999,12.2698181139453,95.95626986546966
VNM,PIG,2000,12.969953750089099,101.43168958403014
VNM,PIG,2001,14.0858994562377,110.1589572859615
VNM,PIG,2002,15.6157128349514,122.12288242718404
VNM,PIG,2003,16.8484371160035,131.76341847130942
VNM,PIG,2004,18.4904543766339,144.6048355095728
VNM,PIG,2005,21.0738657699853,164.8084374319363
VNM,PIG,2006,23.2403820819733,181.75170602568863
VNM,PIG,2007,24.3173894307988,190.174455804965
VNM,PIG,2008,25.2134962571605,197.1824707290757
VNM,PIG,2009,27.275777361484398,213.3105665449421
VNM,PIG,2010,26.8628327763365,210.0811281226316
VNM,PIG,2011,27.227813111901998,212.93546151615666
VNM,PIG,2012,27.5267046030051,215.27294625427066
VNM,PIG,2013,28.5440542795781,223.22914244285437
VNM,PIG,2014,29.3860836451052,229.81424389120733
VNM,PIG,2015,28.721764924941894,224.61893082326353
VNM,PIG,2016,28.881180633644,225.8656434169595
VNM,PIG,2017,29.0087612262217,226.863389076862
VNM,PIG,2018,29.2025220386028,228.37869799420142
VNM,PIG,2019,29.5313694023136,230.95045301809355
VNM,PIG,2020,29.721304613462802,232.43584377195268
VNM,PIG,2021,29.855658245700003,233.48655807534615
VNM,PIG,2022,30.063207723055,235.10970142389166
VNM,PIG,2023,30.4278467078756,237.96136527953996
VNM,PIG,2024,30.719779341532,240.2444281837759
VNM,PIG,2025,30.877017620106894,241.47411215724622
VNM,PIG,2026,31.104039601599894,243.24954047405046
VNM,POULTRY,1990,2.19323966127935,13.458516103305103
VNM,POULTRY,1991,2.08409226155875,12.788747968655965
VNM,POULTRY,1992,2.16506391015603,13.285619448684729
VNM,POULTRY,1993,2.03751457951661,12.502930374306471
VNM,POULTRY,1994,2.02370412255314,12.418184388394268
VNM,POULTRY,1995,2.04790011779415,12.566659813736829
VNM,POULTRY,1996,2.26983249118044,13.928517559516335
VNM,POULTRY,1997,3.2491428204052104,19.937921852486518
VNM,POULTRY,1998,3.3646479246431,20.646703173946296
VNM,POULTRY,1999,3.6131114332785295,22.171365613300065
VNM,POULTRY,2000,4.00071943198752,24.549869241741597
VNM,POULTRY,2001,4.17633914043347,25.627535634478107
VNM,POULTRY,2002,4.6192821581813615,28.345595061567444
VNM,POULTRY,2003,4.86387534856,29.846507820709085
VNM,POULTRY,2004,4.51391248374128,27.699008422957853
VNM,POULTRY,2005,4.19078374354038,25.716172971725058
VNM,POULTRY,2006,4.908468107725059,30.12014520649468
VNM,POULTRY,2007,6.37140506690395,39.09725836509242
VNM,POULTRY,2008,7.947398605879201,48.76812780880419
VNM,POULTRY,2009,9.15733532519861,56.19273949553692
VNM,POULTRY,2010,10.865824250657301,66.67664881085162
VNM,POULTRY,2011,15.4676512702932,94.91513279498099
VNM,POULTRY,2012,12.2450131758759,75.13985357923848
VNM,POULTRY,2013,11.8933559498242,72.98195696483032
VNM,POULTRY,2014,12.3683043698702,75.89641317874896
VNM,POULTRY,2015,13.7582987685077,84.42592426129725
VNM,POULTRY,2016,13.2310930687115,81.1907983761842
VNM,POULTRY,2017,13.6935843605766,84.02881312172003
VNM,POULTRY,2018,14.0263427476966,86.07073958813822
VNM,POULTRY,2019,14.4289036391606,88.54099960394004
VNM,POULTRY,2020,14.7466505811943,90.49081038460139
VNM,POULTRY,2021,15.0787100218998,92.52844786165787
VNM,POULTRY,2022,15.5230720975835,95.25521514426238
VNM,POULTRY,2023,15.9292374823932,97.74759364195828
VNM,POULTRY,2024,16.3512221133532,100.33704478648554
VNM,POULTRY,2025,16.7658009494441,102.8810512806797
VNM,POULTRY,2026,17.2222910397822,105.68224047139077
VNM,SHEEP,1990,0.0387042293166944,1.0555698904553017
VNM,SHEEP,1991,0.0252617243825303,0.6889561195235535
VNM,SHEEP,1992,0.0247435875446404,0.674825114853829
VNM,SHEEP,1993,0.0363841889199395,0.9922960614528953
VNM,SHEEP,1994,0.0357124256921142,0.973975246148569
VNM,SHEEP,1995,0.0468091455495806,1.2766130604431072
VNM,SHEEP,1996,0.0576099617050873,1.571180773775108
VNM,SHEEP,1997,0.0568031961609302,1.5491780771162778
VNM,SHEEP,1998,0.0560774654107184,1.5293854202923196
VNM,SHEEP,1999,0.0554158195288119,1.511340532603961
VNM,SHEEP,2000,0.05480437578065099,1.494664794017754
VNM,SHEEP,2001,0.0542381706549802,1.4792228360449142
VNM,SHEEP,2002,0.053712583234667,1.4648886336727363
VNM,SHEEP,2003,0.0638583196747483,1.7415905365840443
VNM,SHEEP,2004,0.0843721959577808,2.3010598897576577
VNM,SHEEP,2005,0.09405749050339997,2.5652042864563622
VNM,SHEEP,2006,0.11390959743665803,3.106625384636128
VNM,SHEEP,2007,0.133378850031806,3.6376050008674357
VNM,SHEEP,2008,0.111792052000858,3.0488741454779453
VNM,SHEEP,2009,0.140882081926133,3.842238597985445
VNM,SHEEP,2010,0.169311651935082,4.6175905073204175
VNM,SHEEP,2011,0.128076093320899,3.492984363297245
VNM,SHEEP,2012,0.116897500485689,3.1881136496097
VNM,SHEEP,2013,0.134823468257117,3.6770036797395536
VNM,SHEEP,2014,0.12377825774311997,3.3757706657214537
VNM,SHEEP,2015,0.113004507338872,3.0819411092419635
VNM,SHEEP,2016,0.111812054101787,3.0494196573214634
VNM,SHEEP,2017,0.11370274472908197,3.100983947156781
VNM,SHEEP,2018,0.117738169707556,3.2110409920242544
VNM,SHEEP,2019,0.120877843222479,3.2966684515221543
VNM,SHEEP,2020,0.123699437399764,3.3736210199935632
VNM,SHEEP,2021,0.12688696274783098,3.4605535294862992
VNM,SHEEP,2022,0.130598125888423,3.561767069684264
VNM,SHEEP,2023,0.133960634981953,3.653471863144172
VNM,SHEEP,2024,0.137296212893848,3.7444421698322174
VNM,SHEEP,2025,0.14067846427758302,3.8366853893886272
VNM,SHEEP,2026,0.144524317359814,3.9415722916312905
ZMB,BEEF,1990,3.09462934445435,204.2455367339871
ZMB,BEEF,1991,3.0975748022455605,204.43993694820702
ZMB,BEEF,1992,3.1013210928309305,204.6871921268414
ZMB,BEEF,1993,3.34316572777534,220.64893803317247
ZMB,BEEF,1994,3.3376837805201203,220.28712951432794
ZMB,BEEF,1995,2.8745786743005097,189.72219250383367
ZMB,BEEF,1996,2.94663951548827,194.47820802222583
